bout_id,date,rating_diff,rd_sum,reach_diff,height_diff,age_diff,experience_diff,layoff_diff,division_experience_a,division_experience_b,is_title_fight,five_round_experience_interaction,style_matchup_prob,label,same_stance
6592,2022-05-07,-24.61,226.4,5.0,4.0,-0.82,2,-63,1,1,0,-0.0,0.5949,1,1
6591,2022-05-07,-97.01,169.95,4.0,4.0,-8.89,-13,7,1,1,0,-0.0,0.4863,0,1
6590,2022-05-07,12.44,204.9,-1.0,-3.0,-3.73,-7,-35,1,1,0,0.0,0.4404,0,1
6586,2022-05-07,51.71,172.98,4.0,-1.0,-0.92,20,-35,1,1,0,-0.0,0.4984,1,1
6591,2022-05-07,97.01,169.95,-4.0,-4.0,8.89,13,-7,1,1,0,0.0,0.5137,1,1
6587,2022-05-07,74.08,180.71,2.0,4.0,-4.72,-1,-168,1,1,1,-0.2756,0.4943,0,1
6587,2022-05-07,-74.08,180.71,-2.0,-4.0,4.72,1,168,1,1,1,0.2756,0.5057,1,1
6586,2022-05-07,-51.71,172.98,-4.0,1.0,0.92,-20,35,1,1,0,0.0,0.5016,0,1
6588,2022-05-07,238.82,206.02,5.0,3.0,2.2,16,175,1,1,0,0.0,0.583,0,1
6589,2022-05-07,14.23,151.63,-4.0,-2.0,1.37,-3,217,1,1,0,-0.0,0.4504,0,0
6589,2022-05-07,-14.23,151.63,4.0,2.0,-1.37,3,-217,1,1,0,0.0,0.5496,1,0
6590,2022-05-07,-12.44,204.9,1.0,3.0,3.73,7,35,1,1,0,-0.0,0.5596,1,1
6588,2022-05-07,-238.82,206.02,-5.0,-3.0,-2.2,-16,-175,1,1,0,-0.0,0.417,1,1
6606,2022-05-14,-13.82,209.92,1.0,2.0,-2.23,2,-182,1,1,0,-0.0,0.5635,0,1
6608,2022-05-14,-63.08,189.56,-0.0,-0.0,3.38,13,-49,1,1,0,0.0,0.4832,0,1
6608,2022-05-14,63.08,189.56,0.0,0.0,-3.38,-13,49,1,1,0,-0.0,0.5168,1,1
6607,2022-05-14,46.56,176.86,1.0,1.0,2.88,-16,147,1,1,0,0.0,0.5003,0,1
6607,2022-05-14,-46.56,176.86,-1.0,-1.0,-2.88,16,-147,1,1,0,-0.0,0.4997,1,1
6606,2022-05-14,13.82,209.92,-1.0,-2.0,2.23,-2,182,1,1,0,0.0,0.4365,1,1
6603,2022-05-14,0.77,196.17,-2.0,-5.0,-4.66,-8,77,1,1,0,-0.0,0.5959,0,1
6602,2022-05-14,30.92,183.97,-1.0,1.0,-5.57,7,-14,1,1,0,-0.0,0.5073,0,1
6602,2022-05-14,-30.92,183.97,1.0,-1.0,5.57,-7,14,1,1,0,0.0,0.4927,1,1
6601,2022-05-14,-85.81,197.19,-4.0,-4.0,-2.31,3,0,1,1,0,0.0,0.5637,0,0
6601,2022-05-14,85.81,197.19,4.0,4.0,2.31,-3,0,1,1,0,-0.0,0.4363,1,0
6600,2022-05-14,8.14,186.39,-0.0,2.0,-8.95,-10,238,1,1,0,0.0,0.4449,0,1
6600,2022-05-14,-8.14,186.39,0.0,-2.0,8.95,10,-238,1,1,0,-0.0,0.5551,1,1
6603,2022-05-14,-0.77,196.17,2.0,5.0,4.66,8,-77,1,1,0,0.0,0.4041,1,1
6619,2022-05-21,-73.05,207.66,-0.0,-1.0,3.44,-3,84,1,1,0,-0.0,0.5001,0,0
6618,2022-05-21,52.32,244.17,2.0,-2.0,7.52,3,0,1,1,0,0.0,0.4999,0,0
6618,2022-05-21,-52.32,244.17,-2.0,2.0,-7.52,-3,0,1,1,0,-0.0,0.5001,1,0
6619,2022-05-21,73.05,207.66,0.0,1.0,-3.44,3,-84,1,1,0,0.0,0.4999,1,0
6621,2022-05-21,71.69,250.74,-1.0,-2.0,-0.44,-2,28,1,1,0,-0.0,0.4387,0,1
6620,2022-05-21,-1.98,231.84,-5.0,-5.0,5.45,1,-119,1,1,0,0.0,0.4049,0,0
6617,2022-05-21,7.64,258.77,-4.0,-3.0,6.18,3,-14,1,0,0,0.0,0.4303,0,1
6621,2022-05-21,-71.69,250.74,1.0,2.0,0.44,2,-28,1,1,0,0.0,0.5613,1,1
6620,2022-05-21,1.98,231.84,5.0,5.0,-5.45,-1,119,1,1,0,-0.0,0.5951,1,0
6617,2022-05-21,-7.64,258.77,4.0,3.0,-6.18,-3,14,0,1,0,-0.0,0.5697,1,1
6615,2022-05-21,16.88,204.7,2.0,3.0,3.85,7,-49,1,1,0,-0.0,0.4084,0,0
6614,2022-05-21,15.45,241.53,-6.0,-4.0,-2.69,-4,-252,1,1,0,0.0,0.5056,1,1
6614,2022-05-21,-15.45,241.53,6.0,4.0,2.69,4,252,1,1,0,-0.0,0.4944,0,1
6613,2022-05-21,-66.58,258.58,-6.0,-2.0,-5.38,3,63,1,1,0,0.0,0.5681,0,1
6613,2022-05-21,66.58,258.58,6.0,2.0,5.38,-3,-63,1,1,0,-0.0,0.4319,1,1
6612,2022-05-21,-65.98,192.66,-0.0,1.0,-7.03,-7,-42,1,1,0,0.0,0.5504,1,1
6612,2022-05-21,65.98,192.66,0.0,-1.0,7.03,7,42,1,1,0,-0.0,0.4496,0,1
6611,2022-05-21,29.05,193.39,-1.0,-0.0,-9.86,-4,-413,1,1,0,0.0,0.5911,1,0
6611,2022-05-21,-29.05,193.39,1.0,0.0,9.86,4,413,1,1,0,-0.0,0.4089,0,0
6615,2022-05-21,-16.88,204.7,-2.0,-3.0,-3.85,-7,49,1,1,0,0.0,0.5916,1,0
6632,2022-06-04,-45.54,245.28,2.0,4.0,-1.39,-3,168,1,1,0,0.0,0.5957,0,1
6635,2022-06-04,12.8,227.54,1.0,1.0,6.59,8,-91,1,1,0,-0.0,0.4039,0,0
6632,2022-06-04,45.54,245.28,-2.0,-4.0,1.39,3,-168,1,1,0,-0.0,0.4043,1,1
6628,2022-06-04,-40.8,190.03,-1.0,-1.0,-1.07,3,-357,1,1,0,0.0,0.4851,1,1
6635,2022-06-04,-12.8,227.54,-1.0,-1.0,-6.59,-8,91,1,1,0,0.0,0.5961,1,0
6623,2022-06-04,83.69,205.51,1.0,-0.0,-2.52,-6,182,1,1,0,0.0,0.4536,1,1
6623,2022-06-04,-83.69,205.51,-1.0,0.0,2.52,6,-182,1,1,0,-0.0,0.5464,0,1
6622,2022-06-04,-14.81,187.24,-2.0,-5.0,0.61,-3,175,1,1,0,-0.0,0.4598,0,1
6622,2022-06-04,14.81,187.24,2.0,5.0,-0.61,3,-175,1,1,0,0.0,0.5402,1,1
6628,2022-06-04,40.8,190.03,1.0,1.0,1.07,-3,357,1,1,0,-0.0,0.5149,0,1
6644,2022-06-11,-56.4,212.36,-3.0,-2.0,-1.82,-5,-126,1,1,0,-0.0,0.4379,0,1
6644,2022-06-11,56.4,212.36,3.0,2.0,1.82,5,126,1,1,0,0.0,0.5621,1,1
6640,2022-06-11,62.9,246.63,3.0,-1.0,9.3,6,98,1,1,0,0.0,0.4624,0,0
6643,2022-06-11,-103.9,227.07,-2.0,-5.0,0.34,-5,-7,1,1,0,0.0,0.408,0,1
6643,2022-06-11,103.9,227.07,2.0,5.0,-0.34,5,7,1,1,0,-0.0,0.592,1,1
6641,2022-06-11,-12.72,233.52,-1.0,-2.0,-1.55,-4,154,1,1,0,-0.0,0.5369,1,1
6641,2022-06-11,12.72,233.52,1.0,2.0,1.55,4,-154,1,1,0,0.0,0.4631,0,1
6640,2022-06-11,-62.9,246.63,-3.0,1.0,-9.3,-6,-98,1,1,0,-0.0,0.5376,1,0
6636,2022-06-11,-118.47,209.28,4.0,1.0,-12.96,-19,182,1,1,1,-0.2857,0.505,1,1
6639,2022-06-11,-69.28,210.74,1.0,1.0,0.37,-12,-427,1,1,0,-0.0,0.4096,0,1
6638,2022-06-11,30.34,192.56,2.0,2.0,1.99,7,609,1,1,0,0.0,0.4058,0,0
6638,2022-06-11,-30.34,192.56,-2.0,-2.0,-1.99,-7,-609,1,1,0,-0.0,0.5942,1,0
6637,2022-06-11,-152.76,204.02,2.0,1.0,-5.29,-8,-56,1,1,1,0.2615,0.4392,0,0
6637,2022-06-11,152.76,204.02,-2.0,-1.0,5.29,8,56,1,1,1,-0.2615,0.5608,1,0
6636,2022-06-11,118.47,209.28,-4.0,-1.0,12.96,19,-182,1,1,1,0.2857,0.495,0,1
6639,2022-06-11,69.28,210.74,-1.0,-1.0,-0.37,12,427,1,1,0,0.0,0.5904,1,1
6659,2022-06-18,-53.46,237.89,-0.0,-0.0,-4.62,0,-259,1,1,0,-0.0,0.5411,0,0
6659,2022-06-18,53.46,237.89,0.0,0.0,4.62,0,259,1,1,0,0.0,0.4589,1,0
6658,2022-06-18,-89.32,237.85,-7.0,-6.0,-0.43,0,322,1,1,0,0.0,0.5,0,1
6658,2022-06-18,89.32,237.85,7.0,6.0,0.43,0,-322,1,1,0,-0.0,0.5,1,1
6657,2022-06-18,93.2,181.68,-5.0,-1.0,-5.37,-6,-336,1,1,0,0.0,0.5003,1,1
6657,2022-06-18,-93.2,181.68,5.0,1.0,5.37,6,336,1,1,0,-0.0,0.4997,0,1
6654,2022-06-18,77.88,212.7,-1.0,-2.0,-1.88,-17,-28,1,1,0,-0.0,0.4974,1,0
6654,2022-06-18,-77.88,212.7,1.0,2.0,1.88,17,28,1,1,0,0.0,0.5026,0,0
6650,2022-06-18,-96.91,260.12,-2.0,1.0,-0.93,-3,217,1,1,0,-0.0,0.4999,0,1
6651,2022-06-18,16.08,242.85,-3.0,-1.0,1.78,1,322,1,1,0,-0.0,0.4995,0,1
6650,2022-06-18,96.91,260.12,2.0,-1.0,0.93,3,-217,1,1,0,0.0,0.5001,1,1
6648,2022-06-18,38.86,164.88,6.0,1.0,-8.71,-10,-252,1,1,0,-0.0,0.5113,1,1
6648,2022-06-18,-38.86,164.88,-6.0,-1.0,8.71,10,252,1,1,0,0.0,0.4887,0,1
6647,2022-06-18,22.56,190.11,-2.0,-5.0,3.06,0,35,1,1,0,-0.0,0.5,1,1
6647,2022-06-18,-22.56,190.11,2.0,5.0,-3.06,0,-35,1,1,0,0.0,0.5,0,1
6651,2022-06-18,-16.08,242.85,3.0,1.0,-1.78,-1,-322,1,1,0,0.0,0.5005,1,1
6667,2022-06-25,17.73,250.65,3.0,1.0,3.95,2,-56,1,1,0,-0.0,0.5959,0,0
6671,2022-06-25,-4.93,250.06,6.0,1.0,3.34,2,175,1,1,0,0.0,0.4613,0,0
6668,2022-06-25,69.65,234.3,2.0,2.0,-6.34,3,63,1,1,0,0.0,0.4997,0,1
6666,2022-06-25,6.62,250.06,-0.0,-4.0,-3.93,2,-28,1,1,0,0.0,0.462,0,1
6670,2022-06-25,25.74,202.57,-3.0,-3.0,6.87,9,-14,1,1,0,-0.0,0.4756,0,1
6670,2022-06-25,-25.74,202.57,3.0,3.0,-6.87,-9,14,1,1,0,0.0,0.5244,1,1
6671,2022-06-25,4.93,250.06,-6.0,-1.0,-3.34,-2,-175,1,1,0,-0.0,0.5387,1,0
6668,2022-06-25,-69.65,234.3,-2.0,-2.0,6.34,-3,-63,1,1,0,-0.0,0.5003,1,1
6666,2022-06-25,-6.62,250.06,0.0,4.0,3.93,-2,28,1,1,0,-0.0,0.538,1,1
6667,2022-06-25,-17.73,250.65,-3.0,-1.0,-3.95,-2,56,1,1,0,0.0,0.4041,1,0
6665,2022-06-25,65.19,251.9,2.0,-2.0,2.2,-2,-140,1,1,0,0.0,0.4789,1,1
6664,2022-06-25,-25.35,255.31,-3.0,-2.0,-4.52,-1,-168,1,1,0,-0.0,0.521,1,1
6664,2022-06-25,25.35,255.31,3.0,2.0,4.52,1,168,1,1,0,0.0,0.479,0,1
6663,2022-06-25,-39.99,199.09,1.0,1.0,5.16,2,56,1,1,0,-0.0,0.5066,0,1
6663,2022-06-25,39.99,199.09,-1.0,-1.0,-5.16,-2,-56,1,1,0,0.0,0.4934,1,1
6661,2022-06-25,-53.56,197.96,-3.0,-2.0,-7.22,-23,49,1,1,0,-0.0,0.4342,1,1
6661,2022-06-25,53.56,197.96,3.0,2.0,7.22,23,-49,1,1,0,0.0,0.5658,0,1
6660,2022-06-25,-67.86,227.92,-2.0,3.0,5.83,-2,70,1,1,0,-0.0,0.5002,1,0
6660,2022-06-25,67.86,227.92,2.0,-3.0,-5.83,2,-70,1,1,0,0.0,0.4998,0,0
6665,2022-06-25,-65.19,251.9,-2.0,2.0,-2.2,2,140,1,1,0,-0.0,0.5211,0,1
6679,2022-07-02,-28.76,257.43,-1.0,-5.0,4.54,1,-21,1,1,0,0.0,0.5377,0,0
6680,2022-07-02,63.05,209.37,-2.0,0.0,6.07,18,0,1,1,0,0.0,0.4433,0,0
6680,2022-07-02,-63.05,209.37,2.0,-0.0,-6.07,-18,0,1,1,0,-0.0,0.5567,1,0
6681,2022-07-02,-68.66,199.85,1.0,-1.0,5.55,14,133,1,1,0,0.0,0.4091,0,0
6683,2022-07-02,-161.44,225.57,2.0,2.0,-5.36,-3,14,1,1,0,0.0,0.5756,1,1
6682,2022-07-02,-155.0,194.11,1.0,1.0,11.81,8,287,1,1,0,0.0,0.5001,0,0
6682,2022-07-02,155.0,194.11,-1.0,-1.0,-11.81,-8,-287,1,1,0,-0.0,0.4999,1,0
6683,2022-07-02,161.44,225.57,-2.0,-2.0,5.36,3,-14,1,1,0,-0.0,0.4244,0,1
6679,2022-07-02,28.76,257.43,1.0,5.0,-4.54,-1,21,1,1,0,-0.0,0.4623,1,0
6681,2022-07-02,68.66,199.85,-1.0,1.0,-5.55,-14,-133,1,1,0,-0.0,0.5909,1,0
6678,2022-07-02,57.81,136.54,2.0,5.0,0.42,-3,287,1,0,0,-0.0,0.4906,0,0
6677,2022-07-02,-31.4,219.09,6.0,8.0,-3.63,2,-91,1,1,0,-0.0,0.5721,1,0
6672,2022-07-02,-205.49,180.85,-3.0,-5.0,5.35,1,0,1,1,1,-0.2821,0.5,0,1
6677,2022-07-02,31.4,219.09,-6.0,-8.0,3.63,-2,91,1,1,0,0.0,0.4279,0,0
6675,2022-07-02,-72.79,163.38,-2.0,1.0,-7.12,-9,-182,1,1,0,0.0,0.5412,1,1
6675,2022-07-02,72.79,163.38,2.0,-1.0,7.12,9,182,1,1,0,-0.0,0.4588,0,1
6674,2022-07-02,-127.96,216.76,3.0,3.0,3.64,-13,-35,1,1,0,-0.0,0.462,1,1
6674,2022-07-02,127.96,216.76,-3.0,-3.0,-3.64,13,35,1,1,0,0.0,0.538,0,1
6673,2022-07-02,-82.35,166.8,-2.0,5.0,-3.18,14,147,1,1,1,-0.1164,0.5388,0,1
6673,2022-07-02,82.35,166.8,2.0,-5.0,3.18,-14,-147,1,1,1,0.1164,0.4612,1,1
6678,2022-07-02,-57.81,136.54,-2.0,-5.0,-0.42,3,-287,0,1,0,0.0,0.5094,1,0
6672,2022-07-02,205.49,180.85,3.0,5.0,-5.35,-1,0,1,1,1,0.2821,0.5,1,1
6690,2022-07-09,45.23,271.44,-3.0,0.0,0.1,1,-35,1,1,0,-0.0,0.5362,1,0
6690,2022-07-09,-45.23,271.44,3.0,-0.0,-0.1,-1,35,1,1,0,0.0,0.4638,0,0
6691,2022-07-09,8.78,192.63,0.0,1.0,2.45,-7,42,1,1,0,-0.0,0.5055,1,0
6689,2022-07-09,-64.14,188.77,1.0,2.0,-8.2,-20,70,1,1,0,-0.0,0.5,1,0
6693,2022-07-09,15.47,207.49,9.0,4.0,-1.69,-3,7,1,1,0,0.0,0.4822,1,1
6693,2022-07-09,-15.47,207.49,-9.0,-4.0,1.69,3,-7,1,1,0,-0.0,0.5178,0,1
6691,2022-07-09,-8.78,192.63,-0.0,-1.0,-2.45,7,-42,1,1,0,0.0,0.4945,0,0
6689,2022-07-09,64.14,188.77,-1.0,-2.0,8.2,20,-70,1,1,0,0.0,0.5,0,0
6688,2022-07-09,47.45,259.07,3.0,1.0,-5.54,-3,-189,1,1,0,0.0,0.5,0,1
6687,2022-07-09,-45.94,207.63,-2.0,-0.0,2.49,7,-21,1,1,0,0.0,0.5,1,1
6687,2022-07-09,45.94,207.63,2.0,0.0,-2.49,-7,21,1,1,0,-0.0,0.5,0,1
6686,2022-07-09,66.15,208.99,2.0,1.0,-6.79,-5,21,1,1,0,-0.0,0.5066,1,1
6686,2022-07-09,-66.15,208.99,-2.0,-1.0,6.79,5,-21,1,1,0,0.0,0.4934,0,1
6685,2022-07-09,14.56,280.3,-4.0,2.0,2.2,0,49,1,1,0,-0.0,0.4191,0,0
6685,2022-07-09,-14.56,280.3,4.0,-2.0,-2.2,0,-49,1,1,0,0.0,0.5809,1,0
6684,2022-07-09,-40.35,177.94,1.0,-0.0,-8.36,-25,91,1,1,0,-0.0,0.4045,1,0
6684,2022-07-09,40.35,177.94,-1.0,0.0,8.36,25,-91,1,1,0,0.0,0.5955,0,0
6688,2022-07-09,-47.45,259.07,-3.0,-1.0,5.54,3,189,1,1,0,-0.0,0.5,1,1
6701,2022-07-16,69.99,232.13,-4.0,3.0,-5.31,-1,35,1,1,0,0.0,0.4999,1,0
6701,2022-07-16,-69.99,232.13,4.0,-3.0,5.31,1,-35,1,1,0,-0.0,0.5001,0,0
6702,2022-07-16,-1.3,212.62,-2.0,-2.0,2.43,4,91,1,1,0,-0.0,0.505,1,1
6702,2022-07-16,1.3,212.62,2.0,2.0,-2.43,-4,-91,1,1,0,0.0,0.495,0,1
6703,2022-07-16,-24.75,243.6,0.0,3.0,-1.35,1,-518,1,1,0,0.0,0.5525,1,0
6705,2022-07-16,-117.85,230.75,-1.0,-1.0,-7.17,-4,126,1,0,0,-0.0,0.595,1,0
6704,2022-07-16,-59.66,214.67,-2.0,-1.0,5.68,3,-112,1,1,0,0.0,0.4683,1,1
6704,2022-07-16,59.66,214.67,2.0,1.0,-5.68,-3,112,1,1,0,-0.0,0.5317,0,1
6705,2022-07-16,117.85,230.75,1.0,1.0,7.17,4,-126,0,1,0,0.0,0.405,0,0
6703,2022-07-16,24.75,243.6,-0.0,-3.0,1.35,-1,518,1,1,0,-0.0,0.4475,0,0
6700,2022-07-16,-10.64,185.94,-2.0,1.0,-3.06,-1,-56,0,1,0,-0.0,0.5127,0,1
6699,2022-07-16,102.44,196.56,6.0,2.0,4.69,3,168,1,1,0,0.0,0.4999,1,0
6699,2022-07-16,-102.44,196.56,-6.0,-2.0,-4.69,-3,-168,1,1,0,-0.0,0.5001,0,0
6698,2022-07-16,3.26,217.0,2.0,-0.0,-6.01,-5,472,1,1,0,0.0,0.4366,0,0
6698,2022-07-16,-3.26,217.0,-2.0,0.0,6.01,5,-472,1,1,0,-0.0,0.5634,1,0
6697,2022-07-16,59.05,194.69,-1.0,-1.0,3.78,-9,147,1,1,0,0.0,0.5,0,1
6697,2022-07-16,-59.05,194.69,1.0,1.0,-3.78,9,-147,1,1,0,-0.0,0.5,1,1
6696,2022-07-16,45.86,197.75,3.0,1.0,-1.37,-4,-350,1,1,0,-0.0,0.483,1,0
6696,2022-07-16,-45.86,197.75,-3.0,-1.0,1.37,4,350,1,1,0,0.0,0.517,0,0
6695,2022-07-16,-36.51,194.44,2.0,3.0,-1.62,-1,-49,1,1,0,0.0,0.5039,1,0
6695,2022-07-16,36.51,194.44,-2.0,-3.0,1.62,1,49,1,1,0,-0.0,0.4961,0,0
6700,2022-07-16,10.64,185.94,2.0,-1.0,3.06,1,56,1,0,0,0.0,0.4873,1,1
6715,2022-07-23,131.01,200.53,0.0,-3.0,-6.7,-6,448,0,1,0,-0.0,0.4815,1,0
6714,2022-07-23,-10.16,196.09,3.0,1.0,-6.6,3,-273,1,1,0,0.0,0.5014,1,1
6714,2022-07-23,10.16,196.09,-3.0,-1.0,6.6,-3,273,1,1,0,-0.0,0.4986,0,1
6720,2022-07-23,-74.8,211.73,3.0,-0.0,-2.2,-1,-35,1,1,0,0.0,0.4061,1,0
6715,2022-07-23,-131.01,200.53,-0.0,3.0,6.7,6,-448,1,0,0,0.0,0.5185,0,0
6713,2022-07-23,10.16,249.95,-2.0,-3.0,0.17,2,-133,1,1,0,-0.0,0.4995,1,0
6716,2022-07-23,22.19,210.27,-1.0,2.0,-3.48,-8,28,1,1,0,-0.0,0.5031,1,0
6718,2022-07-23,23.94,240.18,6.0,2.0,2.93,0,-553,1,1,0,0.0,0.5,1,0
6718,2022-07-23,-23.94,240.18,-6.0,-2.0,-2.93,0,553,1,1,0,-0.0,0.5,0,0
6720,2022-07-23,74.8,211.73,-3.0,0.0,2.2,1,35,1,1,0,-0.0,0.5939,0,0
6716,2022-07-23,-22.19,210.27,1.0,-2.0,3.48,8,-28,1,1,0,0.0,0.4969,0,0
6713,2022-07-23,-10.16,249.95,2.0,3.0,-0.17,-2,133,1,1,0,0.0,0.5005,0,0
6710,2022-07-23,57.06,167.34,2.0,2.0,5.14,2,602,1,1,0,0.0,0.4757,0,1
6712,2022-07-23,29.48,185.31,1.0,1.0,1.81,2,-140,1,1,0,-0.0,0.5072,0,1
6712,2022-07-23,-29.48,185.31,-1.0,-1.0,-1.81,-2,140,1,1,0,0.0,0.4928,1,1
6707,2022-07-23,-35.43,198.52,-2.0,1.0,-2.14,-9,7,1,1,0,-0.0,0.5724,0,1
6708,2022-07-23,-20.09,211.39,2.0,3.0,-0.91,11,140,1,1,0,0.0,0.5857,1,1
6708,2022-07-23,20.09,211.39,-2.0,-3.0,0.91,-11,-140,1,1,0,-0.0,0.4143,0,1
6707,2022-07-23,35.43,198.52,2.0,-1.0,2.14,9,-7,1,1,0,0.0,0.4276,1,1
6709,2022-07-23,2.63,250.0,-2.0,-1.0,-0.41,2,-28,1,1,0,0.0,0.4991,0,0
6710,2022-07-23,-57.06,167.34,-2.0,-2.0,-5.14,-2,-602,1,1,0,-0.0,0.5243,1,1
6711,2022-07-23,103.2,227.18,1.0,0.0,2.04,5,-182,1,1,0,0.0,0.5071,1,1
6711,2022-07-23,-103.2,227.18,-1.0,-0.0,-2.04,-5,182,1,1,0,-0.0,0.4929,0,1
6709,2022-07-23,-2.63,250.0,2.0,1.0,0.41,-2,28,1,1,0,-0.0,0.5009,1,0
6725,2022-07-30,-42.43,180.18,1.0,1.0,3.85,8,175,1,1,0,-0.0,0.5376,0,1
6731,2022-07-30,-61.46,220.11,2.0,-1.0,5.95,4,105,1,1,0,-0.0,0.4217,0,1
6731,2022-07-30,61.46,220.11,-2.0,1.0,-5.95,-4,-105,1,1,0,0.0,0.5783,1,1
6729,2022-07-30,-148.93,221.15,-0.0,-2.0,-6.41,-4,0,1,1,0,-0.0,0.596,0,1
6729,2022-07-30,148.93,221.15,0.0,2.0,6.41,4,0,1,1,0,0.0,0.404,1,1
6726,2022-07-30,-34.05,202.08,3.0,2.0,-2.27,-9,-98,1,1,0,-0.0,0.4559,0,0
6726,2022-07-30,34.05,202.08,-3.0,-2.0,2.27,9,98,1,1,0,0.0,0.5441,1,0
6725,2022-07-30,42.43,180.18,-1.0,-1.0,-3.85,-8,-175,1,1,0,0.0,0.4624,1,1
6723,2022-07-30,106.6,193.37,-5.0,0.0,7.26,20,35,1,1,0,0.0,0.4999,0,0
6724,2022-07-30,5.13,195.14,2.0,-1.0,1.93,3,-273,1,1,0,0.0,0.563,1,1
6723,2022-07-30,-106.6,193.37,5.0,-0.0,-7.26,-20,-35,1,1,0,-0.0,0.5001,1,0
6722,2022-07-30,-20.14,190.3,-1.0,-3.0,0.7,-1,-63,1,1,1,0.0667,0.4133,0,1
6722,2022-07-30,20.14,190.3,1.0,3.0,-0.7,1,63,1,1,1,-0.0667,0.5867,1,1
6721,2022-07-30,150.52,189.15,-0.0,2.0,1.22,8,0,1,1,1,-0.125,0.5006,1,1
6721,2022-07-30,-150.52,189.15,0.0,-2.0,-1.22,-8,0,1,1,1,0.125,0.4994,0,1
6724,2022-07-30,-5.13,195.14,-2.0,1.0,-1.93,-3,273,1,1,0,-0.0,0.437,0,1
6740,2022-08-06,53.86,180.72,-1.0,-2.0,-8.8,-15,-28,0,1,0,-0.0,0.4612,1,1
6743,2022-08-06,5.13,233.47,2.0,-0.0,3.03,-2,56,1,1,0,-0.0,0.4694,0,1
6741,2022-08-06,-91.34,245.0,-4.0,-3.0,4.28,3,-42,1,0,0,-0.0,0.4606,0,0
6741,2022-08-06,91.34,245.0,4.0,3.0,-4.28,-3,42,0,1,0,0.0,0.5394,1,0
6740,2022-08-06,-53.86,180.72,1.0,2.0,8.8,15,28,1,0,0,0.0,0.5388,0,1
6743,2022-08-06,-5.13,233.47,-2.0,0.0,-3.03,2,-56,1,1,0,0.0,0.5306,1,1
6738,2022-08-06,-6.39,205.12,-1.0,0.0,3.71,-1,84,1,1,0,-0.0,0.4305,0,1
6735,2022-08-06,-61.7,181.69,-0.0,-0.0,1.25,-10,126,1,1,0,0.0,0.5045,1,0
6735,2022-08-06,61.7,181.69,0.0,0.0,-1.25,10,-126,1,1,0,-0.0,0.4955,0,0
6734,2022-08-06,-0.53,188.39,3.0,2.0,-7.36,-18,21,1,1,0,-0.0,0.5,1,0
6734,2022-08-06,0.53,188.39,-3.0,-2.0,7.36,18,-21,1,1,0,0.0,0.5,0,0
6738,2022-08-06,6.39,205.12,1.0,-0.0,-3.71,1,-84,1,1,0,0.0,0.5695,1,1
6754,2022-08-13,-34.12,227.6,-5.0,-0.0,8.26,0,500,1,1,0,0.0,0.5,1,0
6752,2022-08-13,-47.45,195.14,-0.0,1.0,1.61,-2,217,0,1,0,0.0,0.4874,1,1
6752,2022-08-13,47.45,195.14,0.0,-1.0,-1.61,2,-217,1,0,0,-0.0,0.5126,0,1
6750,2022-08-13,88.26,193.47,-3.0,-1.0,-8.65,-15,7,0,0,0,-0.0,0.5172,0,1
6750,2022-08-13,-88.26,193.47,3.0,1.0,8.65,15,-7,0,0,0,0.0,0.4828,1,1
6749,2022-08-13,-19.31,202.49,3.0,1.0,1.57,12,-49,1,1,0,-0.0,0.5036,1,0
6749,2022-08-13,19.31,202.49,-3.0,-1.0,-1.57,-12,49,1,1,0,0.0,0.4964,0,0
6754,2022-08-13,34.12,227.6,5.0,0.0,-8.26,0,-500,1,1,0,-0.0,0.5,0,0
6748,2022-08-13,-9.79,210.96,-2.0,1.0,5.44,0,-161,0,0,0,-0.0,0.4485,1,1
6747,2022-08-13,18.25,229.14,-4.0,-2.0,1.0,-12,35,1,1,0,-0.0,0.4999,1,0
6747,2022-08-13,-18.25,229.14,4.0,2.0,-1.0,12,-35,1,1,0,0.0,0.5001,0,0
6745,2022-08-13,29.07,244.5,2.0,2.0,-6.0,-1,-266,1,1,0,0.0,0.4979,0,1
6745,2022-08-13,-29.07,244.5,-2.0,-2.0,6.0,1,266,1,1,0,-0.0,0.5021,1,1
6744,2022-08-13,61.37,177.52,-2.0,-0.0,7.73,-10,140,1,1,0,0.0,0.4626,0,0
6744,2022-08-13,-61.37,177.52,2.0,0.0,-7.73,10,-140,1,1,0,-0.0,0.5374,1,0
6748,2022-08-13,9.79,210.96,2.0,-1.0,-5.44,0,161,0,0,0,0.0,0.5515,0,1
6768,2022-08-20,36.48,271.64,-0.0,2.0,5.37,-1,63,1,1,0,0.0,0.4277,1,1
6768,2022-08-20,-36.48,271.64,0.0,-2.0,-5.37,1,-63,1,1,0,-0.0,0.5723,0,1
6763,2022-08-20,-45.33,192.36,-7.0,-3.0,-8.59,0,-147,1,1,0,0.0,0.4372,1,1
6763,2022-08-20,45.33,192.36,7.0,3.0,8.59,0,147,1,1,0,-0.0,0.5628,0,1
6762,2022-08-20,67.24,201.0,-3.0,-1.0,-5.09,-10,-182,1,1,0,-0.0,0.5059,0,0
6762,2022-08-20,-67.24,201.0,3.0,1.0,5.09,10,182,1,1,0,0.0,0.4941,1,0
6760,2022-08-20,5.0,220.03,1.0,-0.0,1.85,2,812,1,1,0,0.0,0.4464,1,1
